,Na,Mg,Strand,Timestamp,Temperature
0,30,8,DNA,0.0,83.0
1,30,8,DNA,1.0042194092827004,83.0
2,30,8,DNA,2.0084388185654007,82.0
3,30,8,DNA,3.0126582278481013,82.0
4,30,8,DNA,4.0168776371308015,81.0
5,30,8,DNA,5.021097046413502,81.0
6,30,8,DNA,6.025316455696203,80.875
7,30,8,DNA,7.029535864978903,80.75
8,30,8,DNA,8.033755274261603,80.625
9,30,8,DNA,9.037974683544304,80.5
10,30,8,DNA,10.042194092827003,80.375
11,30,8,DNA,11.046413502109704,80.25
12,30,8,DNA,12.050632911392405,80.125
13,30,8,DNA,13.054852320675105,80.0
14,30,8,DNA,14.059071729957806,80.0
15,30,8,DNA,15.063291139240505,79.83333333333333
16,30,8,DNA,16.067510548523206,79.66666666666667
17,30,8,DNA,17.071729957805907,79.5
18,30,8,DNA,18.075949367088608,79.33333333333333
19,30,8,DNA,19.080168776371305,79.16666666666667
20,30,8,DNA,20.084388185654007,79.0
21,30,8,DNA,21.088607594936708,79.0
22,30,8,DNA,22.09282700421941,78.9375
23,30,8,DNA,23.09704641350211,78.875
24,30,8,DNA,24.10126582278481,78.8125
25,30,8,DNA,25.105485232067508,78.75
26,30,8,DNA,26.10970464135021,78.6875
27,30,8,DNA,27.11392405063291,78.625
28,30,8,DNA,28.11814345991561,78.5625
29,30,8,DNA,29.122362869198312,78.5
30,30,8,DNA,30.12658227848101,78.4375
31,30,8,DNA,31.13080168776371,78.375
32,30,8,DNA,32.13502109704641,78.3125
33,30,8,DNA,33.13924050632911,78.25
34,30,8,DNA,34.143459915611814,78.1875
35,30,8,DNA,35.14767932489451,78.125
36,30,8,DNA,36.151898734177216,78.0625
37,30,8,DNA,37.15611814345991,78.0
38,30,8,DNA,38.16033755274261,78.0
39,30,8,DNA,39.164556962025316,77.9090909090909
40,30,8,DNA,40.16877637130801,77.81818181818181
41,30,8,DNA,41.17299578059072,77.72727272727273
42,30,8,DNA,42.177215189873415,77.63636363636364
43,30,8,DNA,43.18143459915611,77.54545454545455
44,30,8,DNA,44.18565400843882,77.45454545454545
45,30,8,DNA,45.189873417721515,77.36363636363636
46,30,8,DNA,46.19409282700422,77.27272727272727
47,30,8,DNA,47.19831223628692,77.18181818181819
48,30,8,DNA,48.20253164556962,77.0909090909091
49,30,8,DNA,49.20675105485232,77.0
50,30,8,DNA,50.210970464135016,77.0
51,30,8,DNA,51.21518987341772,76.88888888888889
52,30,8,DNA,52.21940928270042,76.77777777777777
53,30,8,DNA,53.22362869198312,76.66666666666667
54,30,8,DNA,54.22784810126582,76.55555555555556
55,30,8,DNA,55.23206751054852,76.44444444444444
56,30,8,DNA,56.23628691983122,76.33333333333333
57,30,8,DNA,57.24050632911392,76.22222222222223
58,30,8,DNA,58.244725738396625,76.11111111111111
59,30,8,DNA,59.24894514767932,76.0
60,30,8,DNA,60.25316455696202,76.0
61,30,8,DNA,61.257383966244724,75.95238095238095
62,30,8,DNA,62.26160337552742,75.9047619047619
63,30,8,DNA,63.265822784810126,75.85714285714286
64,30,8,DNA,64.27004219409282,75.80952380952381
65,30,8,DNA,65.27426160337552,75.76190476190476
66,30,8,DNA,66.27848101265822,75.71428571428571
67,30,8,DNA,67.28270042194093,75.66666666666667
68,30,8,DNA,68.28691983122363,75.61904761904762
69,30,8,DNA,69.29113924050633,75.57142857142857
70,30,8,DNA,70.29535864978902,75.52380952380952
71,30,8,DNA,71.29957805907172,75.47619047619048
72,30,8,DNA,72.30379746835443,75.42857142857143
73,30,8,DNA,73.30801687763713,75.38095238095238
74,30,8,DNA,74.31223628691983,75.33333333333333
75,30,8,DNA,75.31645569620252,75.28571428571429
76,30,8,DNA,76.32067510548522,75.23809523809524
77,30,8,DNA,77.32489451476793,75.19047619047619
78,30,8,DNA,78.32911392405063,75.14285714285714
79,30,8,DNA,79.33333333333333,75.0952380952381
80,30,8,DNA,80.33755274261603,75.04761904761905
81,30,8,DNA,81.34177215189872,75.0
82,30,8,DNA,82.34599156118144,75.0
83,30,8,DNA,83.35021097046413,74.92857142857143
84,30,8,DNA,84.35443037974683,74.85714285714286
85,30,8,DNA,85.35864978902953,74.78571428571429
86,30,8,DNA,86.36286919831223,74.71428571428571
87,30,8,DNA,87.36708860759494,74.64285714285714
88,30,8,DNA,88.37130801687763,74.57142857142857
89,30,8,DNA,89.37552742616033,74.5
90,30,8,DNA,90.37974683544303,74.42857142857143
91,30,8,DNA,91.38396624472573,74.35714285714286
92,30,8,DNA,92.38818565400844,74.28571428571429
93,30,8,DNA,93.39240506329114,74.21428571428571
94,30,8,DNA,94.39662447257383,74.14285714285714
95,30,8,DNA,95.40084388185653,74.07142857142857
96,30,8,DNA,96.40506329113924,74.0
97,30,8,DNA,97.40928270042194,74.0
98,30,8,DNA,98.41350210970464,73.88888888888889
99,30,8,DNA,99.41772151898734,73.77777777777777
100,30,8,DNA,100.42194092827003,73.66666666666667
101,30,8,DNA,101.42616033755274,73.55555555555556
102,30,8,DNA,102.43037974683544,73.44444444444444
103,30,8,DNA,103.43459915611814,73.33333333333333
104,30,8,DNA,104.43881856540084,73.22222222222223
105,30,8,DNA,105.44303797468353,73.11111111111111
106,30,8,DNA,106.44725738396625,73.0
107,30,8,DNA,107.45147679324894,73.0
108,30,8,DNA,108.45569620253164,72.93333333333334
109,30,8,DNA,109.45991561181434,72.86666666666666
110,30,8,DNA,110.46413502109704,72.8
111,30,8,DNA,111.46835443037975,72.73333333333333
112,30,8,DNA,112.47257383966245,72.66666666666667
113,30,8,DNA,113.47679324894514,72.6
114,30,8,DNA,114.48101265822784,72.53333333333333
115,30,8,DNA,115.48523206751054,72.46666666666667
116,30,8,DNA,116.48945147679325,72.4
117,30,8,DNA,117.49367088607595,72.33333333333333
118,30,8,DNA,118.49789029535864,72.26666666666667
119,30,8,DNA,119.50210970464134,72.2
120,30,8,DNA,120.50632911392404,72.13333333333334
121,30,8,DNA,121.51054852320675,72.06666666666666
122,30,8,DNA,122.51476793248945,72.0
123,30,8,DNA,123.51898734177215,72.0
124,30,8,DNA,124.52320675105484,71.91666666666667
125,30,8,DNA,125.52742616033754,71.83333333333333
126,30,8,DNA,126.53164556962025,71.75
127,30,8,DNA,127.53586497890295,71.66666666666667
128,30,8,DNA,128.54008438818565,71.58333333333333
129,30,8,DNA,129.54430379746836,71.5
130,30,8,DNA,130.54852320675104,71.41666666666667
131,30,8,DNA,131.55274261603375,71.33333333333333
132,30,8,DNA,132.55696202531644,71.25
133,30,8,DNA,133.56118143459915,71.16666666666667
134,30,8,DNA,134.56540084388186,71.08333333333333
135,30,8,DNA,135.56962025316454,71.0
136,30,8,DNA,136.57383966244726,71.0
137,30,8,DNA,137.57805907172994,70.83333333333333
138,30,8,DNA,138.58227848101265,70.66666666666667
139,30,8,DNA,139.58649789029536,70.5
140,30,8,DNA,140.59071729957805,70.33333333333333
141,30,8,DNA,141.59493670886076,70.16666666666667
142,30,8,DNA,142.59915611814344,70.0
143,30,8,DNA,143.60337552742615,70.0
144,30,8,DNA,144.60759493670886,69.8
145,30,8,DNA,145.61181434599155,69.6
146,30,8,DNA,146.61603375527426,69.4
147,30,8,DNA,147.62025316455694,69.2
148,30,8,DNA,148.62447257383965,69.0
149,30,8,DNA,149.62869198312237,69.0
150,30,8,DNA,150.63291139240505,68.5
151,30,8,DNA,151.63713080168776,68.0
152,30,8,DNA,152.64135021097044,68.0
153,30,8,DNA,153.64556962025316,67.66666666666667
154,30,8,DNA,154.64978902953587,67.33333333333333
155,30,8,DNA,155.65400843881855,67.0
156,30,8,DNA,156.65822784810126,67.0
157,30,8,DNA,157.66244725738395,66.83333333333333
158,30,8,DNA,158.66666666666666,66.66666666666667
159,30,8,DNA,159.67088607594937,66.5
160,30,8,DNA,160.67510548523205,66.33333333333333
161,30,8,DNA,161.67932489451476,66.16666666666667
162,30,8,DNA,162.68354430379745,66.0
163,30,8,DNA,163.68776371308016,66.0
164,30,8,DNA,164.69198312236287,65.8
165,30,8,DNA,165.69620253164555,65.6
166,30,8,DNA,166.70042194092827,65.4
167,30,8,DNA,167.70464135021095,65.2
168,30,8,DNA,168.70886075949366,65.0
169,30,8,DNA,169.71308016877637,65.0
170,30,8,DNA,170.71729957805906,64.8
171,30,8,DNA,171.72151898734177,64.6
172,30,8,DNA,172.72573839662445,64.4
173,30,8,DNA,173.72995780590716,64.2
174,30,8,DNA,174.73417721518987,64.0
175,30,8,DNA,175.73839662447256,63.0
176,30,8,DNA,176.74261603375527,63.0
177,30,8,DNA,177.74683544303795,62.5
178,30,8,DNA,178.75105485232066,62.0
179,30,8,DNA,179.75527426160338,61.0
180,30,8,DNA,180.75949367088606,60.5
181,30,8,DNA,181.76371308016877,60.0
182,30,8,DNA,182.76793248945145,58.0
183,30,8,DNA,183.77215189873417,58.0
184,30,8,DNA,184.77637130801688,57.0
185,30,8,DNA,185.78059071729956,56.0
186,30,8,DNA,186.78481012658227,55.0
187,30,8,DNA,187.78902953586496,54.0
188,30,8,DNA,188.79324894514767,53.0
189,30,8,DNA,189.79746835443038,53.0
190,30,8,DNA,190.80168776371306,52.5
191,30,8,DNA,191.80590717299577,52.0
192,30,8,DNA,192.81012658227849,52.0
193,30,8,DNA,193.81434599156117,51.0
194,30,8,DNA,194.81856540084388,50.0
195,30,8,DNA,195.82278481012656,50.0
196,30,8,DNA,196.82700421940928,49.5
197,30,8,DNA,197.831223628692,49.0
198,30,8,DNA,198.83544303797467,49.0
199,30,8,DNA,199.83966244725738,48.5
200,30,8,DNA,200.84388185654007,48.0
201,30,8,DNA,201.84810126582278,48.0
202,30,8,DNA,202.8523206751055,47.0
203,30,8,DNA,203.85654008438817,47.0
204,30,8,DNA,204.86075949367088,46.8
205,30,8,DNA,205.86497890295357,46.6
206,30,8,DNA,206.86919831223628,46.4
207,30,8,DNA,207.873417721519,46.2
208,30,8,DNA,208.87763713080167,46.0
209,30,8,DNA,209.88185654008439,45.0
210,30,8,DNA,210.88607594936707,45.0
211,30,8,DNA,211.89029535864978,44.5
212,30,8,DNA,212.8945147679325,44.0
213,30,8,DNA,213.89873417721518,44.0
214,30,8,DNA,214.9029535864979,43.0
215,30,8,DNA,215.90717299578057,41.0
216,30,8,DNA,216.91139240506328,41.0
217,30,8,DNA,217.915611814346,40.0
218,30,8,DNA,218.91983122362868,39.0
219,30,8,DNA,219.9240506329114,38.0
220,30,8,DNA,220.92827004219407,38.0
221,30,8,DNA,221.93248945147678,37.0
222,30,8,DNA,222.9367088607595,36.0
223,30,8,DNA,223.94092827004218,36.0
224,30,8,DNA,224.9451476793249,35.5
225,30,8,DNA,225.94936708860757,35.0
226,30,8,DNA,226.95358649789029,35.0
227,30,8,DNA,227.957805907173,34.0
228,30,8,DNA,228.96202531645568,34.0
229,30,8,DNA,229.9662447257384,33.0
230,30,8,DNA,230.97046413502107,32.0
231,30,8,DNA,231.9746835443038,31.0
232,30,8,DNA,232.9789029535865,31.0
233,30,8,DNA,233.98312236286918,30.0
234,30,8,DNA,234.9873417721519,25.0
235,30,8,DNA,235.99156118143458,23.0
236,30,8,DNA,236.9957805907173,1.0
237,30,8,DNA,238.0,0.0
238,30,12,DNA,0.0,83.0
239,30,12,DNA,1.0042194092827004,83.0
240,30,12,DNA,2.0084388185654007,82.5
241,30,12,DNA,3.0126582278481013,82.0
242,30,12,DNA,4.0168776371308015,81.0
243,30,12,DNA,5.021097046413502,81.0
244,30,12,DNA,6.025316455696203,80.875
245,30,12,DNA,7.029535864978903,80.75
246,30,12,DNA,8.033755274261603,80.625
247,30,12,DNA,9.037974683544304,80.5
248,30,12,DNA,10.042194092827003,80.375
249,30,12,DNA,11.046413502109704,80.25
250,30,12,DNA,12.050632911392405,80.125
251,30,12,DNA,13.054852320675105,80.0
252,30,12,DNA,14.059071729957806,80.0
253,30,12,DNA,15.063291139240505,79.9
254,30,12,DNA,16.067510548523206,79.8
255,30,12,DNA,17.071729957805907,79.7
256,30,12,DNA,18.075949367088608,79.6
257,30,12,DNA,19.080168776371305,79.5
258,30,12,DNA,20.084388185654007,79.4
259,30,12,DNA,21.088607594936708,79.3
260,30,12,DNA,22.09282700421941,79.2
261,30,12,DNA,23.09704641350211,79.1
262,30,12,DNA,24.10126582278481,79.0
263,30,12,DNA,25.105485232067508,79.0
264,30,12,DNA,26.10970464135021,78.92857142857143
265,30,12,DNA,27.11392405063291,78.85714285714286
266,30,12,DNA,28.11814345991561,78.78571428571429
267,30,12,DNA,29.122362869198312,78.71428571428571
268,30,12,DNA,30.12658227848101,78.64285714285714
269,30,12,DNA,31.13080168776371,78.57142857142857
270,30,12,DNA,32.13502109704641,78.5
271,30,12,DNA,33.13924050632911,78.42857142857143
272,30,12,DNA,34.143459915611814,78.35714285714286
273,30,12,DNA,35.14767932489451,78.28571428571429
274,30,12,DNA,36.151898734177216,78.21428571428571
275,30,12,DNA,37.15611814345991,78.14285714285714
276,30,12,DNA,38.16033755274261,78.07142857142857
277,30,12,DNA,39.164556962025316,78.0
278,30,12,DNA,40.16877637130801,78.0
279,30,12,DNA,41.17299578059072,77.91666666666667
280,30,12,DNA,42.177215189873415,77.83333333333333
281,30,12,DNA,43.18143459915611,77.75
282,30,12,DNA,44.18565400843882,77.66666666666667
283,30,12,DNA,45.189873417721515,77.58333333333333
284,30,12,DNA,46.19409282700422,77.5
285,30,12,DNA,47.19831223628692,77.41666666666667
286,30,12,DNA,48.20253164556962,77.33333333333333
287,30,12,DNA,49.20675105485232,77.25
288,30,12,DNA,50.210970464135016,77.16666666666667
289,30,12,DNA,51.21518987341772,77.08333333333333
290,30,12,DNA,52.21940928270042,77.0
291,30,12,DNA,53.22362869198312,77.0
292,30,12,DNA,54.22784810126582,76.91666666666667
293,30,12,DNA,55.23206751054852,76.83333333333333
294,30,12,DNA,56.23628691983122,76.75
295,30,12,DNA,57.24050632911392,76.66666666666667
296,30,12,DNA,58.244725738396625,76.58333333333333
297,30,12,DNA,59.24894514767932,76.5
298,30,12,DNA,60.25316455696202,76.41666666666667
299,30,12,DNA,61.257383966244724,76.33333333333333
300,30,12,DNA,62.26160337552742,76.25
301,30,12,DNA,63.265822784810126,76.16666666666667
302,30,12,DNA,64.27004219409282,76.08333333333333
303,30,12,DNA,65.27426160337552,76.0
304,30,12,DNA,66.27848101265822,76.0
305,30,12,DNA,67.28270042194093,75.94444444444444
306,30,12,DNA,68.28691983122363,75.88888888888889
307,30,12,DNA,69.29113924050633,75.83333333333333
308,30,12,DNA,70.29535864978902,75.77777777777777
309,30,12,DNA,71.29957805907172,75.72222222222223
310,30,12,DNA,72.30379746835443,75.66666666666667
311,30,12,DNA,73.30801687763713,75.61111111111111
312,30,12,DNA,74.31223628691983,75.55555555555556
313,30,12,DNA,75.31645569620252,75.5
314,30,12,DNA,76.32067510548522,75.44444444444444
315,30,12,DNA,77.32489451476793,75.38888888888889
316,30,12,DNA,78.32911392405063,75.33333333333333
317,30,12,DNA,79.33333333333333,75.27777777777777
318,30,12,DNA,80.33755274261603,75.22222222222223
319,30,12,DNA,81.34177215189872,75.16666666666667
320,30,12,DNA,82.34599156118144,75.11111111111111
321,30,12,DNA,83.35021097046413,75.05555555555556
322,30,12,DNA,84.35443037974683,75.0
323,30,12,DNA,85.35864978902953,75.0
324,30,12,DNA,86.36286919831223,74.94117647058823
325,30,12,DNA,87.36708860759494,74.88235294117646
326,30,12,DNA,88.37130801687763,74.82352941176471
327,30,12,DNA,89.37552742616033,74.76470588235294
328,30,12,DNA,90.37974683544303,74.70588235294117
329,30,12,DNA,91.38396624472573,74.6470588235294
330,30,12,DNA,92.38818565400844,74.58823529411765
331,30,12,DNA,93.39240506329114,74.52941176470588
332,30,12,DNA,94.39662447257383,74.47058823529412
333,30,12,DNA,95.40084388185653,74.41176470588235
334,30,12,DNA,96.40506329113924,74.3529411764706
335,30,12,DNA,97.40928270042194,74.29411764705883
336,30,12,DNA,98.41350210970464,74.23529411764706
337,30,12,DNA,99.41772151898734,74.17647058823529
338,30,12,DNA,100.42194092827003,74.11764705882354
339,30,12,DNA,101.42616033755274,74.05882352941177
340,30,12,DNA,102.43037974683544,74.0
341,30,12,DNA,103.43459915611814,74.0
342,30,12,DNA,104.43881856540084,73.88888888888889
343,30,12,DNA,105.44303797468353,73.77777777777777
344,30,12,DNA,106.44725738396625,73.66666666666667
345,30,12,DNA,107.45147679324894,73.55555555555556
346,30,12,DNA,108.45569620253164,73.44444444444444
347,30,12,DNA,109.45991561181434,73.33333333333333
348,30,12,DNA,110.46413502109704,73.22222222222223
349,30,12,DNA,111.46835443037975,73.11111111111111
350,30,12,DNA,112.47257383966245,73.0
351,30,12,DNA,113.47679324894514,73.0
352,30,12,DNA,114.48101265822784,72.91666666666667
353,30,12,DNA,115.48523206751054,72.83333333333333
354,30,12,DNA,116.48945147679325,72.75
355,30,12,DNA,117.49367088607595,72.66666666666667
356,30,12,DNA,118.49789029535864,72.58333333333333
357,30,12,DNA,119.50210970464134,72.5
358,30,12,DNA,120.50632911392404,72.41666666666667
359,30,12,DNA,121.51054852320675,72.33333333333333
360,30,12,DNA,122.51476793248945,72.25
361,30,12,DNA,123.51898734177215,72.16666666666667
362,30,12,DNA,124.52320675105484,72.08333333333333
363,30,12,DNA,125.52742616033754,72.0
364,30,12,DNA,126.53164556962025,72.0
365,30,12,DNA,127.53586497890295,71.9090909090909
366,30,12,DNA,128.54008438818565,71.81818181818181
367,30,12,DNA,129.54430379746836,71.72727272727273
368,30,12,DNA,130.54852320675104,71.63636363636364
369,30,12,DNA,131.55274261603375,71.54545454545455
370,30,12,DNA,132.55696202531644,71.45454545454545
371,30,12,DNA,133.56118143459915,71.36363636363636
372,30,12,DNA,134.56540084388186,71.27272727272727
373,30,12,DNA,135.56962025316454,71.18181818181819
374,30,12,DNA,136.57383966244726,71.0909090909091
375,30,12,DNA,137.57805907172994,71.0
376,30,12,DNA,138.58227848101265,71.0
377,30,12,DNA,139.58649789029536,70.875
378,30,12,DNA,140.59071729957805,70.75
379,30,12,DNA,141.59493670886076,70.625
380,30,12,DNA,142.59915611814344,70.5
381,30,12,DNA,143.60337552742615,70.375
382,30,12,DNA,144.60759493670886,70.25
383,30,12,DNA,145.61181434599155,70.125
384,30,12,DNA,146.61603375527426,70.0
385,30,12,DNA,147.62025316455694,70.0
386,30,12,DNA,148.62447257383965,69.0
387,30,12,DNA,149.62869198312237,69.0
388,30,12,DNA,150.63291139240505,68.75
389,30,12,DNA,151.63713080168776,68.5
390,30,12,DNA,152.64135021097044,68.25
391,30,12,DNA,153.64556962025316,68.0
392,30,12,DNA,154.64978902953587,68.0
393,30,12,DNA,155.65400843881855,67.5
394,30,12,DNA,156.65822784810126,67.0
395,30,12,DNA,157.66244725738395,67.0
396,30,12,DNA,158.66666666666666,66.875
397,30,12,DNA,159.67088607594937,66.75
398,30,12,DNA,160.67510548523205,66.625
399,30,12,DNA,161.67932489451476,66.5
400,30,12,DNA,162.68354430379745,66.375
401,30,12,DNA,163.68776371308016,66.25
402,30,12,DNA,164.69198312236287,66.125
403,30,12,DNA,165.69620253164555,66.0
404,30,12,DNA,166.70042194092827,66.0
405,30,12,DNA,167.70464135021095,65.66666666666667
406,30,12,DNA,168.70886075949366,65.33333333333333
407,30,12,DNA,169.71308016877637,65.0
408,30,12,DNA,170.71729957805906,65.0
409,30,12,DNA,171.72151898734177,64.8
410,30,12,DNA,172.72573839662445,64.6
411,30,12,DNA,173.72995780590716,64.4
412,30,12,DNA,174.73417721518987,64.2
413,30,12,DNA,175.73839662447256,64.0
414,30,12,DNA,176.74261603375527,64.0
415,30,12,DNA,177.74683544303795,63.0
416,30,12,DNA,178.75105485232066,62.0
417,30,12,DNA,179.75527426160338,61.0
418,30,12,DNA,180.75949367088606,61.0
419,30,12,DNA,181.76371308016877,60.0
420,30,12,DNA,182.76793248945145,59.0
421,30,12,DNA,183.77215189873417,58.0
422,30,12,DNA,184.77637130801688,57.5
423,30,12,DNA,185.78059071729956,57.0
424,30,12,DNA,186.78481012658227,56.0
425,30,12,DNA,187.78902953586496,55.0
426,30,12,DNA,188.79324894514767,54.0
427,30,12,DNA,189.79746835443038,53.0
428,30,12,DNA,190.80168776371306,53.0
429,30,12,DNA,191.80590717299577,52.0
430,30,12,DNA,192.81012658227849,52.0
431,30,12,DNA,193.81434599156117,51.5
432,30,12,DNA,194.81856540084388,51.0
433,30,12,DNA,195.82278481012656,51.0
434,30,12,DNA,196.82700421940928,50.0
435,30,12,DNA,197.831223628692,50.0
436,30,12,DNA,198.83544303797467,49.5
437,30,12,DNA,199.83966244725738,49.0
438,30,12,DNA,200.84388185654007,49.0
439,30,12,DNA,201.84810126582278,48.0
440,30,12,DNA,202.8523206751055,48.0
441,30,12,DNA,203.85654008438817,47.833333333333336
442,30,12,DNA,204.86075949367088,47.666666666666664
443,30,12,DNA,205.86497890295357,47.5
444,30,12,DNA,206.86919831223628,47.333333333333336
445,30,12,DNA,207.873417721519,47.166666666666664
446,30,12,DNA,208.87763713080167,47.0
447,30,12,DNA,209.88185654008439,46.0
448,30,12,DNA,210.88607594936707,46.0
449,30,12,DNA,211.89029535864978,45.5
450,30,12,DNA,212.8945147679325,45.0
451,30,12,DNA,213.89873417721518,45.0
452,30,12,DNA,214.9029535864979,44.0
453,30,12,DNA,215.90717299578057,42.0
454,30,12,DNA,216.91139240506328,41.0
455,30,12,DNA,217.915611814346,41.0
456,30,12,DNA,218.91983122362868,40.0
457,30,12,DNA,219.9240506329114,39.0
458,30,12,DNA,220.92827004219407,39.0
459,30,12,DNA,221.93248945147678,38.0
460,30,12,DNA,222.9367088607595,37.0
461,30,12,DNA,223.94092827004218,37.0
462,30,12,DNA,224.9451476793249,36.0
463,30,12,DNA,225.94936708860757,36.0
464,30,12,DNA,226.95358649789029,35.5
465,30,12,DNA,227.957805907173,35.0
466,30,12,DNA,228.96202531645568,34.0
467,30,12,DNA,229.9662447257384,34.0
468,30,12,DNA,230.97046413502107,33.0
469,30,12,DNA,231.9746835443038,32.0
470,30,12,DNA,232.9789029535865,32.0
471,30,12,DNA,233.98312236286918,31.0
472,30,12,DNA,234.9873417721519,26.0
473,30,12,DNA,235.99156118143458,24.0
474,30,12,DNA,236.9957805907173,1.0
475,30,12,DNA,238.0,0.0
476,30,16,DNA,0.0,83.0
477,30,16,DNA,1.0042194092827004,83.0
478,30,16,DNA,2.0084388185654007,82.5
479,30,16,DNA,3.0126582278481013,82.0
480,30,16,DNA,4.0168776371308015,82.0
481,30,16,DNA,5.021097046413502,81.0
482,30,16,DNA,6.025316455696203,81.0
483,30,16,DNA,7.029535864978903,80.9
484,30,16,DNA,8.033755274261603,80.8
485,30,16,DNA,9.037974683544304,80.7
486,30,16,DNA,10.042194092827003,80.6
487,30,16,DNA,11.046413502109704,80.5
488,30,16,DNA,12.050632911392405,80.4
489,30,16,DNA,13.054852320675105,80.3
490,30,16,DNA,14.059071729957806,80.2
491,30,16,DNA,15.063291139240505,80.1
492,30,16,DNA,16.067510548523206,80.0
493,30,16,DNA,17.071729957805907,80.0
494,30,16,DNA,18.075949367088608,79.9
495,30,16,DNA,19.080168776371305,79.8
496,30,16,DNA,20.084388185654007,79.7
497,30,16,DNA,21.088607594936708,79.6
498,30,16,DNA,22.09282700421941,79.5
499,30,16,DNA,23.09704641350211,79.4
500,30,16,DNA,24.10126582278481,79.3
501,30,16,DNA,25.105485232067508,79.2
502,30,16,DNA,26.10970464135021,79.1
503,30,16,DNA,27.11392405063291,79.0
504,30,16,DNA,28.11814345991561,79.0
505,30,16,DNA,29.122362869198312,78.92307692307692
506,30,16,DNA,30.12658227848101,78.84615384615384
507,30,16,DNA,31.13080168776371,78.76923076923077
508,30,16,DNA,32.13502109704641,78.6923076923077
509,30,16,DNA,33.13924050632911,78.61538461538461
510,30,16,DNA,34.143459915611814,78.53846153846153
511,30,16,DNA,35.14767932489451,78.46153846153847
512,30,16,DNA,36.151898734177216,78.38461538461539
513,30,16,DNA,37.15611814345991,78.3076923076923
514,30,16,DNA,38.16033755274261,78.23076923076923
515,30,16,DNA,39.164556962025316,78.15384615384616
516,30,16,DNA,40.16877637130801,78.07692307692308
517,30,16,DNA,41.17299578059072,78.0
518,30,16,DNA,42.177215189873415,78.0
519,30,16,DNA,43.18143459915611,77.92307692307692
520,30,16,DNA,44.18565400843882,77.84615384615384
521,30,16,DNA,45.189873417721515,77.76923076923077
522,30,16,DNA,46.19409282700422,77.6923076923077
523,30,16,DNA,47.19831223628692,77.61538461538461
524,30,16,DNA,48.20253164556962,77.53846153846153
525,30,16,DNA,49.20675105485232,77.46153846153847
526,30,16,DNA,50.210970464135016,77.38461538461539
527,30,16,DNA,51.21518987341772,77.3076923076923
528,30,16,DNA,52.21940928270042,77.23076923076923
529,30,16,DNA,53.22362869198312,77.15384615384616
530,30,16,DNA,54.22784810126582,77.07692307692308
531,30,16,DNA,55.23206751054852,77.0
532,30,16,DNA,56.23628691983122,77.0
533,30,16,DNA,57.24050632911392,76.91666666666667
534,30,16,DNA,58.244725738396625,76.83333333333333
535,30,16,DNA,59.24894514767932,76.75
536,30,16,DNA,60.25316455696202,76.66666666666667
537,30,16,DNA,61.257383966244724,76.58333333333333
538,30,16,DNA,62.26160337552742,76.5
539,30,16,DNA,63.265822784810126,76.41666666666667
540,30,16,DNA,64.27004219409282,76.33333333333333
541,30,16,DNA,65.27426160337552,76.25
542,30,16,DNA,66.27848101265822,76.16666666666667
543,30,16,DNA,67.28270042194093,76.08333333333333
544,30,16,DNA,68.28691983122363,76.0
545,30,16,DNA,69.29113924050633,76.0
546,30,16,DNA,70.29535864978902,75.94736842105263
547,30,16,DNA,71.29957805907172,75.89473684210526
548,30,16,DNA,72.30379746835443,75.84210526315789
549,30,16,DNA,73.30801687763713,75.78947368421052
550,30,16,DNA,74.31223628691983,75.73684210526316
551,30,16,DNA,75.31645569620252,75.6842105263158
552,30,16,DNA,76.32067510548522,75.63157894736842
553,30,16,DNA,77.32489451476793,75.57894736842105
554,30,16,DNA,78.32911392405063,75.52631578947368
555,30,16,DNA,79.33333333333333,75.47368421052632
556,30,16,DNA,80.33755274261603,75.42105263157895
557,30,16,DNA,81.34177215189872,75.36842105263158
558,30,16,DNA,82.34599156118144,75.3157894736842
559,30,16,DNA,83.35021097046413,75.26315789473684
560,30,16,DNA,84.35443037974683,75.21052631578948
561,30,16,DNA,85.35864978902953,75.15789473684211
562,30,16,DNA,86.36286919831223,75.10526315789474
563,30,16,DNA,87.36708860759494,75.05263157894737
564,30,16,DNA,88.37130801687763,75.0
565,30,16,DNA,89.37552742616033,75.0
566,30,16,DNA,90.37974683544303,74.92307692307692
567,30,16,DNA,91.38396624472573,74.84615384615384
568,30,16,DNA,92.38818565400844,74.76923076923077
569,30,16,DNA,93.39240506329114,74.6923076923077
570,30,16,DNA,94.39662447257383,74.61538461538461
571,30,16,DNA,95.40084388185653,74.53846153846153
572,30,16,DNA,96.40506329113924,74.46153846153847
573,30,16,DNA,97.40928270042194,74.38461538461539
574,30,16,DNA,98.41350210970464,74.3076923076923
575,30,16,DNA,99.41772151898734,74.23076923076923
576,30,16,DNA,100.42194092827003,74.15384615384616
577,30,16,DNA,101.42616033755274,74.07692307692308
578,30,16,DNA,102.43037974683544,74.0
579,30,16,DNA,103.43459915611814,74.0
580,30,16,DNA,104.43881856540084,73.93333333333334
581,30,16,DNA,105.44303797468353,73.86666666666666
582,30,16,DNA,106.44725738396625,73.8
583,30,16,DNA,107.45147679324894,73.73333333333333
584,30,16,DNA,108.45569620253164,73.66666666666667
585,30,16,DNA,109.45991561181434,73.6
586,30,16,DNA,110.46413502109704,73.53333333333333
587,30,16,DNA,111.46835443037975,73.46666666666667
588,30,16,DNA,112.47257383966245,73.4
589,30,16,DNA,113.47679324894514,73.33333333333333
